model,error_type,error_step,step_name,is_compound,compound_steps,severity,severity_physical,severity_physical_normalized,task_query,has_traces,delta_word_count,injection_position,n_sentences_affected,text_length_before,text_length_after,n_words_changed,length_change_ratio,n_nouns,n_adjs,n_verbs,n_advs,n_entities,survival_at_final,n_steps_propagated,combined_score,combined_score_v2,combined_score_v3,quality_score,keyword_score,assertion_score,is_valid,rubric_accuracy,rubric_completeness,rubric_coherence,rubric_usefulness,tfidf_similarity,precision,recall,f1,unigram_retention,bigram_retention,verify_detected,step_compression_mean,failure_rate
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,117,0.193,7,179,70,109,0.39106145251396646,65,6,10,2,22,0.0952,5,0.3522388059701493,,,,0.0,0.4,0,,,,,0.4595,1.0,0.4,0.5714,0.4565,0.3019,1,3.9606,0.42413274228313463
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,151,0.357,7,179,36,143,0.2011173184357542,85,8,16,1,26,0.0779,5,0.37714285714285717,,,,0.0,0.0,0,,,,,0.2743,1.0,0.0,0.0,0.2826,0.1509,1,3.9394,0.38341767224601
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,138,0.346,7,179,49,130,0.2737430167597765,79,8,16,1,24,0.0658,5,0.36111111111111116,,,,0.0,0.4,0,,,,,0.4099,1.0,0.4,0.5714,0.2609,0.1321,1,3.9464,0.4096276112624885
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,151,0.357,7,179,36,143,0.2011173184357542,85,8,16,1,26,0.0779,5,0.37714285714285717,,,,0.0,0.0,0,,,,,0.2743,1.0,0.0,0.0,0.2826,0.1509,1,3.9394,0.38341767224601
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,172,0.975,7,179,15,164,0.08379888268156424,96,10,18,2,27,0.0,1,0.5940000000000001,,,,0.0,0.0,1,,,,,0.1108,1.0,0.0,0.0,0.087,0.0,0,4.5472,0.028882833787465666
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,172,0.975,7,179,15,164,0.08379888268156424,95,10,18,3,27,0.0667,2,0.39560439560439564,,,,0.0,0.0,0,,,,,0.0972,1.0,0.0,0.0,0.0652,0.0,1,4.4317,0.3532353205377727
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,167,0.705,7,179,20,159,0.11173184357541899,91,10,18,2,26,0.0698,5,0.37265822784810126,,,,0.0,0.4,0,,,,,0.4117,1.0,0.4,0.5714,0.3043,0.1321,1,4.0346,0.3907494912565101
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,151,0.357,7,179,36,143,0.2011173184357542,85,8,16,1,26,0.0789,5,0.38333333333333336,,,,0.0,0.0,0,,,,,0.2018,1.0,0.0,0.0,0.2391,0.0943,1,3.9346,0.3732970027247955
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,129,1.0,2,174,48,126,0.27586206896551724,64,9,14,1,16,0.0563,5,0.3746031746031746,,,,0.0,0.4,0,,,,,0.4677,1.0,0.4,0.5714,0.587,0.5094,1,3.8899,0.38756974179317494
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,93,0.207,2,152,62,90,0.40789473684210525,44,5,10,1,19,0.1154,5,0.3345454545454546,,,,0.0,0.4,0,,,,,0.4301,1.0,0.4,0.5714,0.413,0.2453,1,3.856,0.45305920237800335
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,91,0.224,2,146,58,88,0.3972602739726027,44,5,10,1,18,0.0755,5,0.3368421052631579,,,,0.0,0.4,0,,,,,0.3813,1.0,0.4,0.5714,0.3913,0.2075,1,3.8523,0.4493044600602323
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,85,0.24,2,137,55,82,0.40145985401459855,43,6,9,1,17,0.0943,5,0.34545454545454546,,,,0.0,0.4,0,,,,,0.3029,1.0,0.4,0.5714,0.3696,0.2075,1,3.855,0.43522417636859045
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,86,0.321,8,110,33,77,0.3,41,5,10,3,19,0.1176,5,0.3534883720930233,,,,0.0,0.4,0,,,,,0.2368,1.0,0.4,0.5714,0.2391,0.0943,1,3.9556,0.42208985488879014
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,86,0.321,8,110,33,77,0.3,41,5,10,3,19,0.1176,5,0.3534883720930233,,,,0.0,0.4,0,,,,,0.2368,1.0,0.4,0.5714,0.2391,0.0943,1,3.9556,0.42208985488879014
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,91,0.397,8,110,28,82,0.2545454545454545,42,6,11,3,19,0.0784,5,0.348936170212766,,,,0.0,0.4,0,,,,,0.3799,1.0,0.4,0.5714,0.2391,0.1509,1,3.9259,0.4295321467911182
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,151,0.357,7,179,36,143,0.2011173184357542,85,8,16,1,26,0.0789,5,0.38333333333333336,,,,0.0,0.0,0,,,,,0.2018,1.0,0.0,0.0,0.2391,0.0943,1,3.9346,0.3732970027247955
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,92,1.0,2,137,48,89,0.35036496350364965,51,8,9,0,13,0.0588,5,0.3672727272727273,,,,0.0,0.4,0,,,,,0.4677,1.0,0.4,0.5714,0.587,0.5094,1,3.8252,0.39955412434976456
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,91,0.239,2,142,54,88,0.38028169014084506,44,5,10,1,18,0.1154,5,0.34545454545454546,,,,0.0,0.4,0,,,,,0.3544,1.0,0.4,0.5714,0.3913,0.2264,1,3.8555,0.43522417636859045
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,107,0.969,8,110,12,98,0.10909090909090909,49,6,14,4,21,0.1034,3,0.4,,,,0.0,0.0,0,,,,,0.2019,1.0,0.0,0.0,0.1522,0.0377,1,4.3091,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,105,0.217,2,162,60,102,0.37037037037037035,51,6,14,1,19,0.1017,5,0.3482352941176471,,,,0.0,0.4,0,,,,,0.3091,1.0,0.4,0.5714,0.3696,0.2075,1,3.85,0.4306779932681518
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,105,0.217,2,162,60,102,0.37037037037037035,51,6,14,1,19,0.1017,5,0.3482352941176471,,,,0.0,0.4,0,,,,,0.3091,1.0,0.4,0.5714,0.3696,0.2075,1,3.85,0.4306779932681518
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,107,0.969,8,110,12,98,0.10909090909090909,49,6,14,4,21,0.0984,3,0.4,,,,0.0,0.0,0,,,,,0.0932,1.0,0.0,0.0,0.087,0.0,1,4.2857,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,84,0.3,8,110,35,75,0.3181818181818182,36,3,12,3,17,0.1395,5,0.35555555555555557,,,,0.0,0.4,0,,,,,0.5308,1.0,0.4,0.5714,0.5435,0.4528,1,3.896,0.4187102633969118
claude-3-haiku,omission,2,summarize,False,,3,0.5,0.5,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,105,1.0,2,152,50,102,0.32894736842105265,53,7,11,1,14,0.0702,5,0.3672727272727273,,,,0.0,0.4,0,,,,,0.4677,1.0,0.4,0.5714,0.587,0.5094,1,3.8854,0.39955412434976456
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,19,0.326,1,54,37,17,0.6851851851851852,7,0,4,0,3,0.0,3,0.4,,,,0.0,0.4,0,,,,,0.7178,1.0,0.4,0.5714,0.6739,0.6604,1,3.8618,0.3460490463215258
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,19,0.332,1,54,37,17,0.6851851851851852,7,0,4,0,3,0.0,3,0.4,,,,0.0,0.4,0,,,,,0.7178,1.0,0.4,0.5714,0.6739,0.6604,1,3.8618,0.3460490463215258
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,398,0.25,22,512,137,375,0.267578125,190,18,41,18,56,0.0957,5,0.9629090909090909,,,,1.0,1.0,1,,,,,0.7022,1.0,1.0,1.0,0.7097,0.4889,0,2.1039,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,409,0.28,22,512,126,386,0.24609375,203,21,40,18,61,0.1053,5,0.9555555555555555,,,,1.0,1.0,1,,,,,0.9904,1.0,1.0,1.0,1.0,0.9333,0,2.0687,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,442,0.229,22,512,93,419,0.181640625,215,25,44,19,63,0.0968,5,0.97,,,,1.0,1.0,1,,,,,0.4342,1.0,1.0,1.0,0.4194,0.1778,0,1.7609,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,326,0.099,22,512,209,303,0.408203125,164,18,34,17,53,0.1084,5,0.9375342465753425,,,,1.0,1.0,1,,,,,0.782,1.0,1.0,1.0,0.9032,0.6222,0,2.9734,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,414,0.278,22,512,121,391,0.236328125,192,23,44,18,56,0.093,5,0.9365079365079365,,,,1.0,1.0,1,,,,,0.6832,1.0,1.0,1.0,0.8065,0.6222,0,1.9893,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,393,0.145,22,512,142,370,0.27734375,193,19,39,19,59,0.1081,5,0.9573831775700936,,,,1.0,1.0,1,,,,,0.4138,1.0,1.0,1.0,0.6129,0.2444,0,2.1388,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,420,0.183,22,512,115,397,0.224609375,205,21,43,19,62,0.0957,5,0.9639639639639641,,,,1.0,1.0,1,,,,,0.7839,1.0,1.0,1.0,0.7419,0.6667,0,1.8934,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,390,0.133,22,512,145,367,0.283203125,177,23,43,14,51,0.1228,5,0.9603669724770643,,,,1.0,1.0,1,,,,,0.6409,1.0,1.0,1.0,0.7097,0.6,0,2.2056,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,326,0.163,22,512,209,303,0.408203125,147,23,41,17,47,0.1222,5,0.9623529411764706,,,,1.0,1.0,1,,,,,0.2809,1.0,1.0,1.0,0.3871,0.1111,0,3.0129,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,359,0.111,22,512,176,336,0.34375,170,21,37,16,58,0.0849,5,0.3805825242718447,,,,0.0,0.0,0,,,,,0.4068,1.0,0.0,0.0,0.2903,0.0667,1,2.9356,0.3777942382476653
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,333,0.101,22,512,202,310,0.39453125,157,17,40,18,47,0.1463,5,0.9532467532467532,,,,1.0,1.0,1,,,,,0.4967,1.0,1.0,1.0,0.5806,0.1556,0,2.896,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,383,0.228,22,512,152,360,0.296875,181,17,41,15,53,0.1071,5,0.9330769230769231,,,,1.0,1.0,1,,,,,0.6563,1.0,1.0,1.0,0.7419,0.6444,0,2.3473,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,411,0.16,22,512,124,388,0.2421875,191,24,45,17,59,0.0603,5,0.5858407079646017,,,,0.0,0.0,1,,,,,0.2068,1.0,0.0,0.0,0.2903,0.0889,0,2.1108,0.04222227580719047
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,0.348,8,140,40,100,0.2857142857142857,47,5,15,5,13,0.2391,5,0.9027027027027028,,,,1.0,1.0,1,,,,,0.8525,1.0,1.0,1.0,0.6774,0.6,0,6.5051,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,121,0.49,8,140,28,112,0.2,48,6,17,6,15,0.1463,5,0.5542857142857143,,,,0.0,0.0,1,,,,,0.2147,1.0,0.0,0.0,0.2581,0.0889,0,6.5008,0.09381082133125719
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,420,0.182,22,512,115,397,0.224609375,208,25,43,15,59,0.0917,5,0.7689655172413794,,,,1.0,1.0,0,,,,,0.4104,1.0,1.0,1.0,0.5484,0.3111,1,1.9623,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,404,0.259,22,512,131,381,0.255859375,186,23,45,18,53,0.093,5,0.9612903225806453,,,,1.0,1.0,1,,,,,0.9711,1.0,1.0,1.0,1.0,0.9333,0,2.0506,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,108,0.259,8,140,41,99,0.29285714285714287,53,7,12,3,16,0.1778,5,0.8799999999999999,,,,1.0,0.5,1,,,,,0.8904,1.0,0.5,0.6667,0.8387,0.6444,0,6.4624,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,1.0,8,140,40,100,0.2857142857142857,48,5,15,4,11,0.2391,5,0.9027027027027028,,,,1.0,1.0,1,,,,,0.8525,1.0,1.0,1.0,0.6774,0.6,0,6.5051,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,107,0.638,8,140,42,98,0.3,40,4,16,5,11,0.225,5,0.5176470588235295,,,,0.0,0.5,1,,,,,0.6314,1.0,0.5,0.6667,0.4194,0.2444,0,6.4539,0.15371053053373918
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,101,0.229,8,140,48,92,0.34285714285714286,52,5,11,4,16,0.1282,5,0.2838709677419355,,,,0.0,0.5,0,,,,,0.6862,1.0,0.5,0.6667,0.7419,0.5333,1,6.5033,0.5359057748088247
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,101,0.229,8,140,48,92,0.34285714285714286,53,5,11,3,16,0.1795,5,0.3303225806451613,,,,0.0,0.0,0,,,,,0.6258,1.0,0.0,0.0,0.5161,0.3111,1,6.4118,0.4599630834139052
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,0.348,8,140,40,100,0.2857142857142857,47,5,15,5,13,0.2391,5,0.9027027027027028,,,,1.0,1.0,1,,,,,0.8525,1.0,1.0,1.0,0.6774,0.6,0,6.5051,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,123,0.426,8,140,26,114,0.18571428571428572,57,7,16,4,16,0.1176,5,0.7384615384615385,,,,1.0,0.5,0,,,,,0.5536,1.0,0.5,0.6667,0.4516,0.2444,1,6.6141,0.0
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,137,0.426,9,153,26,127,0.16993464052287582,59,6,19,6,15,0.1463,5,0.7172413793103449,,,,1.0,0.5,0,,,,,0.5536,1.0,0.5,0.6667,0.4516,0.2667,1,6.6141,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,1.0,8,140,40,100,0.2857142857142857,48,5,15,4,11,0.186,5,0.8918918918918919,,,,1.0,1.0,1,,,,,0.856,1.0,1.0,1.0,0.6774,0.6222,0,6.4128,0.0
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,137,0.426,9,153,26,127,0.16993464052287582,59,6,19,6,15,0.1707,5,0.7172413793103449,,,,1.0,0.5,0,,,,,0.5536,1.0,0.5,0.6667,0.4516,0.2667,1,6.6232,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,47,1.0,6,61,21,40,0.3442622950819672,17,0,8,3,7,0.1613,2,0.5428571428571429,,,,0.0,0.5,1,,,,,0.2721,1.0,0.5,0.6667,0.3226,0.1556,0,6.4806,0.11249513429349918
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,121,0.387,8,140,28,112,0.2,58,7,14,4,17,0.1042,5,0.31578947368421056,,,,0.0,0.0,0,,,,,0.5103,1.0,0.0,0.0,0.4516,0.3333,1,6.5682,0.48372293130646765
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,135,0.393,9,153,28,125,0.1830065359477124,60,6,17,6,17,0.1351,5,0.2896551724137931,,,,0.0,0.0,0,,,,,0.6251,1.0,0.0,0.0,0.4516,0.3556,1,6.4944,0.5264493094052428
claude-3-haiku,omission,2,summarize,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,41,0.331,6,61,27,34,0.4426229508196721,18,2,5,2,8,0.225,3,0.38095238095238093,,,,0.0,0.0,0,,,,,0.6589,1.0,0.0,0.0,0.4839,0.4,1,6.4648,0.3771895679252627
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,56,0.331,8,74,27,47,0.36486486486486486,24,4,6,3,9,0.1565,3,0.38709677419354843,,,,0.0,0.0,0,,,,,0.7499,1.0,0.0,0.0,0.4839,0.4,1,6.6776,0.36714423837567006
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,62,0.438,8,74,21,53,0.28378378378378377,24,2,9,4,9,0.144,3,0.38709677419354843,,,,0.0,0.0,0,,,,,0.2874,1.0,0.0,0.0,0.1935,0.0222,1,6.6564,0.36714423837567006
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,66,0.558,8,74,17,57,0.22972972972972974,27,4,8,4,9,0.1429,4,0.3647058823529412,,,,0.0,0.0,0,,,,,0.2565,1.0,0.0,0.0,0.2903,0.1333,1,6.6236,0.4037506010578617
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,62,0.438,8,74,21,53,0.28378378378378377,24,2,9,4,9,0.1143,3,0.38709677419354843,,,,0.0,0.0,0,,,,,0.2874,1.0,0.0,0.0,0.1935,0.0222,1,6.4566,0.36714423837567006
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,73,0.982,8,74,10,64,0.13513513513513514,28,4,10,5,9,0.1364,3,0.4,,,,0.0,0.0,0,,,,,0.2377,1.0,0.0,0.0,0.0968,0.0,1,6.8579,0.3460490463215258
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,123,0.426,8,140,26,114,0.18571428571428572,57,7,16,4,16,0.1176,5,0.7384615384615385,,,,1.0,0.5,0,,,,,0.5536,1.0,0.5,0.6667,0.4516,0.2444,1,6.6141,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,58,0.982,6,61,10,51,0.16393442622950818,23,2,9,3,8,0.1351,3,0.4,,,,0.0,0.0,0,,,,,0.1344,1.0,0.0,0.0,0.129,0.0,1,6.8921,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,73,0.964,8,74,10,64,0.13513513513513514,28,4,10,5,9,0.1538,3,0.4,,,,0.0,0.0,0,,,,,0.2226,1.0,0.0,0.0,0.0645,0.0,1,7.2824,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,73,0.982,8,74,10,64,0.13513513513513514,28,4,10,5,9,0.1333,3,0.4,,,,0.0,0.0,0,,,,,0.2646,1.0,0.0,0.0,0.0968,0.0,1,6.8424,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,51,0.558,6,61,17,44,0.2786885245901639,22,2,7,2,8,0.1786,4,0.35555555555555557,,,,0.0,0.0,0,,,,,0.2565,1.0,0.0,0.0,0.2903,0.1333,1,6.6269,0.4187102633969118
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,1.0,1,39,27,12,0.6923076923076923,5,2,2,0,1,0.075,3,0.97,,,,1.0,1.0,1,,,,,0.7652,1.0,1.0,1.0,0.6774,0.5333,0,6.3571,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,63,0.434,8,74,20,54,0.2702702702702703,23,4,8,4,9,0.1579,5,0.7741935483870969,,,,1.0,0.5,0,,,,,0.5716,1.0,0.5,0.6667,0.3871,0.2444,1,6.4975,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,16,0.511,1,39,25,14,0.6410256410256411,6,0,2,0,2,0.18,3,0.5760000000000001,,,,0.0,0.5,1,,,,,0.649,1.0,0.5,0.6667,0.4516,0.2889,0,6.3109,0.05831062670299703
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,56,0.331,8,74,27,47,0.36486486486486486,24,4,6,3,9,0.1826,3,0.38571428571428573,,,,0.0,0.0,0,,,,,0.6589,1.0,0.0,0.0,0.4839,0.4,1,6.5983,0.3694044375243284
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,16,0.477,1,38,24,14,0.631578947368421,6,0,2,0,2,0.0,3,0.575,,,,0.0,0.5,1,,,,,0.6666,1.0,0.5,0.6667,0.4516,0.3111,0,6.2667,0.0599455040871934
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,20,1.0,1,45,27,18,0.6,6,0,5,0,1,0.06,3,0.9750000000000001,,,,1.0,1.0,1,,,,,0.856,1.0,1.0,1.0,0.6774,0.6222,0,6.2906,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,73,0.982,8,74,10,64,0.13513513513513514,28,4,10,5,9,0.1136,3,0.4,,,,0.0,0.0,0,,,,,0.1344,1.0,0.0,0.0,0.129,0.0,1,6.888,0.3460490463215258
claude-3-haiku,omission,2,summarize,False,,3,0.8,0.8,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,73,0.964,8,74,10,64,0.13513513513513514,29,4,10,4,9,0.1538,3,0.4,,,,0.0,0.0,0,,,,,0.2226,1.0,0.0,0.0,0.0645,0.0,1,7.2824,0.3460490463215258
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,16,0.511,1,39,25,14,0.6410256410256411,6,0,2,0,2,0.18,3,0.5760000000000001,,,,0.0,0.5,1,,,,,0.649,1.0,0.5,0.6667,0.4516,0.2889,0,6.334,0.05831062670299703
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,1.0,1,39,27,12,0.6923076923076923,5,2,2,0,1,0.075,3,0.97,,,,1.0,1.0,1,,,,,0.7652,1.0,1.0,1.0,0.6774,0.5333,0,6.3571,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,20,1.0,1,45,27,18,0.6,6,0,5,0,1,0.06,3,0.976,,,,1.0,1.0,1,,,,,0.7652,1.0,1.0,1.0,0.6774,0.5333,0,6.3526,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,1.0,1,39,27,12,0.6923076923076923,5,2,2,0,1,0.075,3,0.97,,,,1.0,1.0,1,,,,,0.7652,1.0,1.0,1.0,0.6774,0.5333,0,6.3368,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,1.0,1,39,27,12,0.6923076923076923,5,2,2,0,1,0.075,3,0.97,,,,1.0,1.0,1,,,,,0.7652,1.0,1.0,1.0,0.6774,0.5333,0,6.3571,0.0
