model,error_type,error_step,step_name,is_compound,compound_steps,severity,severity_physical,severity_physical_normalized,task_query,has_traces,delta_word_count,injection_position,n_sentences_affected,text_length_before,text_length_after,n_words_changed,length_change_ratio,n_nouns,n_adjs,n_verbs,n_advs,n_entities,survival_at_final,n_steps_propagated,combined_score,combined_score_v2,combined_score_v3,quality_score,keyword_score,assertion_score,is_valid,rubric_accuracy,rubric_completeness,rubric_coherence,rubric_usefulness,tfidf_similarity,precision,recall,f1,unigram_retention,bigram_retention,verify_detected,step_compression_mean,failure_rate
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.61,1,79,70,9,0.8860759493670886,6,0,1,1,2,0.1,3,0.56,,,,0.0,1.0,1,,,,,0.9147,1.0,1.0,1.0,0.9167,0.7857,0,2.1898,0.2155642023346303
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,0.437,1,77,64,13,0.8311688311688312,6,1,2,1,2,0.15,3,0.51,,,,0.0,1.0,1,,,,,0.8969,1.0,1.0,1.0,0.8958,0.7857,0,2.1908,0.2856031128404669
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,0.437,1,77,64,13,0.8311688311688312,6,1,2,1,2,0.15,3,0.51,,,,0.0,1.0,1,,,,,0.8969,1.0,1.0,1.0,0.8958,0.7857,0,2.1908,0.2856031128404669
claude-3-haiku,omission,3,compose,False,,2,0.3333333333333333,0.3333,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,1.0,1,44,31,13,0.7045454545454546,5,1,2,1,2,0.225,3,0.51,,,,0.0,0.6666666666666666,1,,,,,0.6131,1.0,0.6667,0.8,0.5417,0.3143,0,2.2559,0.2856031128404669
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,0.437,1,77,64,13,0.8311688311688312,6,1,2,1,2,0.15,3,0.51,,,,0.0,1.0,1,,,,,0.8969,1.0,1.0,1.0,0.8958,0.7857,0,2.1908,0.2856031128404669
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,0.437,1,77,64,13,0.8311688311688312,6,1,2,1,2,0.15,3,0.51,,,,0.0,1.0,1,,,,,0.8969,1.0,1.0,1.0,0.8958,0.7857,0,2.1908,0.2856031128404669
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,15,0.433,1,78,65,13,0.8333333333333334,6,1,2,1,2,0.15,3,0.51,,,,0.0,1.0,1,,,,,0.903,1.0,1.0,1.0,0.8958,0.8143,0,2.1908,0.2856031128404669
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,82,0.413,4,295,218,77,0.7389830508474576,37,3,10,1,16,0.1053,4,0.9622641509433962,,,,1.0,1.0,1,,,,,0.3726,1.0,1.0,1.0,0.4118,0.3333,0,3.5799,0.0
claude-3-haiku,omission,3,compose,False,,2,0.2,0.2,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.603,1,77,68,9,0.8831168831168831,6,0,1,1,2,0.1,3,0.56,,,,0.0,1.0,1,,,,,0.9271,1.0,1.0,1.0,0.9167,0.8,0,2.1894,0.2155642023346303
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,72,0.325,4,295,228,67,0.7728813559322034,31,2,10,3,14,0.1373,5,0.9169811320754717,,,,1.0,1.0,1,,,,,0.2921,1.0,1.0,1.0,0.4412,0.2619,0,3.7231,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,116,0.115,4,295,184,111,0.6237288135593221,46,7,15,4,17,0.0789,5,0.5675675675675675,,,,0.0,0.5,1,,,,,0.3865,1.0,0.5,0.6667,0.3529,0.2619,0,2.6818,0.20496371858239568
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,68,0.399,4,295,232,63,0.7864406779661017,35,2,8,2,13,0.02,1,0.9684210526315791,,,,1.0,1.0,1,,,,,0.4349,1.0,1.0,1.0,0.4412,0.2857,0,3.2087,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,85,0.29,4,295,215,80,0.7288135593220338,41,5,10,3,16,0.0769,2,0.9764705882352942,,,,1.0,0.5,1,,,,,0.315,1.0,0.5,0.6667,0.2941,0.0952,0,3.0427,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,76,0.403,4,295,224,71,0.7593220338983051,31,5,11,4,14,0.0656,3,0.973913043478261,,,,1.0,1.0,1,,,,,0.4482,1.0,1.0,1.0,0.4118,0.3095,0,3.1808,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,45,0.241,4,295,255,40,0.864406779661017,24,2,4,2,10,0.1,5,0.9337931034482758,,,,1.0,1.0,1,,,,,0.4733,1.0,1.0,1.0,0.5588,0.2857,0,3.439,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,56,0.253,4,295,244,51,0.8271186440677966,30,2,5,0,10,0.0426,2,0.9636363636363636,,,,1.0,1.0,1,,,,,0.4871,1.0,1.0,1.0,0.5588,0.381,0,3.3779,0.0
claude-3-haiku,omission,0,search,False,,2,0.2222222222222222,0.2222,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,84,0.421,4,295,216,79,0.7322033898305085,38,3,11,2,16,0.1,5,0.9672131147540983,,,,1.0,1.0,1,,,,,0.7001,1.0,1.0,1.0,0.9118,0.7857,0,3.0449,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,90,0.63,3,197,111,86,0.5634517766497462,43,5,10,2,13,0.1212,5,0.5476363636363637,,,,0.0,1.0,1,,,,,0.2759,1.0,1.0,1.0,0.4412,0.119,0,3.9356,0.23288291475061895
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,91,0.281,3,197,110,87,0.5583756345177665,37,4,12,3,14,0.0676,5,0.9666666666666668,,,,1.0,0.5,1,,,,,0.3007,1.0,0.5,0.6667,0.2647,0.119,0,3.994,0.0
claude-3-haiku,omission,1,filter,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,7,0.823,1,25,20,5,0.8,4,0,0,0,2,0.3,1,0.8799999999999999,,,,1.0,1.0,1,,,,,0.4529,1.0,1.0,1.0,0.4118,0.2857,0,4.9314,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,62,0.073,3,197,139,58,0.7055837563451777,34,1,7,2,11,0.0909,2,0.97,,,,1.0,0.5,1,,,,,0.3042,1.0,0.5,0.6667,0.2941,0.0714,0,3.9501,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,83,0.258,3,197,118,79,0.5989847715736041,36,4,9,2,14,0.1077,5,0.9650909090909092,,,,1.0,1.0,1,,,,,0.5913,1.0,1.0,1.0,0.6765,0.5,0,3.9562,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,38,0.19,3,197,163,34,0.8274111675126904,15,1,4,0,8,0.0833,5,0.9666666666666668,,,,1.0,1.0,1,,,,,0.3218,1.0,1.0,1.0,0.4412,0.2857,0,4.0163,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,61,0.22,3,197,140,57,0.7106598984771574,22,3,8,2,10,0.0377,5,0.984,,,,1.0,1.0,1,,,,,0.4471,1.0,1.0,1.0,0.4706,0.3571,0,3.9139,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,53,0.206,3,197,148,49,0.751269035532995,21,3,5,1,10,0.0625,5,0.9822222222222223,,,,1.0,1.0,1,,,,,0.4574,1.0,1.0,1.0,0.5294,0.381,0,3.9196,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,60,0.429,3,197,141,56,0.7157360406091371,29,3,6,3,10,0.098,4,0.9507692307692308,,,,1.0,1.0,1,,,,,0.5651,1.0,1.0,1.0,0.6765,0.4762,0,3.9194,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,68,0.457,3,197,133,64,0.6751269035532995,32,4,7,3,10,0.1296,5,0.9183673469387756,,,,1.0,1.0,1,,,,,0.4369,1.0,1.0,1.0,0.5588,0.3095,0,3.9482,0.0
claude-3-haiku,omission,1,filter,False,,2,0.2727272727272727,0.2727,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,30,0.407,3,197,171,26,0.868020304568528,10,2,4,2,6,0.0,3,1.0,,,,1.0,0.5,1,,,,,0.3767,1.0,0.5,0.6667,0.3529,0.2381,0,3.9387,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,67,0.269,3,180,117,63,0.65,32,4,4,2,8,0.1556,5,0.9157894736842105,,,,1.0,1.0,1,,,,,0.5132,1.0,1.0,1.0,0.5882,0.381,0,3.896,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,67,0.271,3,180,117,63,0.65,29,2,8,1,10,0.186,5,0.9333333333333333,,,,1.0,1.0,1,,,,,0.5557,1.0,1.0,1.0,0.6176,0.4762,0,3.8972,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,50,0.093,3,180,134,46,0.7444444444444445,28,1,5,2,8,0.1714,5,0.9567567567567568,,,,1.0,1.0,1,,,,,0.6986,1.0,1.0,1.0,0.9118,0.7619,0,3.8998,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,62,0.258,3,180,122,58,0.6777777777777778,23,2,9,2,7,0.0638,5,0.972093023255814,,,,1.0,1.0,1,,,,,0.7591,1.0,1.0,1.0,0.6176,0.5238,0,3.8788,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.2,0.2,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,14,0.156,2,98,87,11,0.8877551020408163,8,1,1,0,5,0.1,4,0.8400000000000001,,,,1.0,1.0,1,,,,,0.3583,1.0,1.0,1.0,0.4118,0.2619,0,4.3607,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,40,0.205,3,190,154,36,0.8105263157894737,16,2,5,3,5,0.0606,5,0.935483870967742,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,0.9286,0,3.8772,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.23076923076923078,0.2308,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,47,0.224,3,158,115,43,0.7278481012658228,11,3,11,1,5,0.0698,5,0.9571428571428573,,,,1.0,1.0,1,,,,,0.3625,1.0,1.0,1.0,0.4412,0.2857,0,4.5941,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,65,0.265,3,180,119,61,0.6611111111111111,28,2,9,1,12,0.125,5,0.9714285714285715,,,,1.0,0.5,1,,,,,0.3927,1.0,0.5,0.6667,0.2941,0.2381,0,3.9328,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,42,0.218,3,180,142,38,0.7888888888888889,17,2,3,1,8,0.0526,5,0.9777777777777779,,,,1.0,1.0,1,,,,,0.4524,1.0,1.0,1.0,0.5294,0.4286,0,3.8931,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,54,0.228,3,187,137,50,0.732620320855615,25,3,6,2,8,0.1042,4,0.9263157894736842,,,,1.0,1.0,1,,,,,0.4776,1.0,1.0,1.0,0.5,0.381,0,3.9095,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,47,0.22,3,187,144,43,0.7700534759358288,16,3,6,3,6,0.1714,5,0.9176470588235295,,,,1.0,1.0,1,,,,,0.5098,1.0,1.0,1.0,0.5,0.4524,0,3.8991,0.0
claude-3-haiku,omission,2,summarize,False,,2,0.25,0.25,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,54,0.225,3,190,140,50,0.7368421052631579,25,3,6,2,8,0.1042,4,0.9263157894736842,,,,1.0,1.0,1,,,,,0.4776,1.0,1.0,1.0,0.5,0.381,0,3.9108,0.0
claude-3-haiku,omission,3,compose,False,,2,0.3333333333333333,0.3333,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,18,1.0,1,64,48,16,0.75,6,1,3,0,3,0.2182,5,0.9127272727272728,,,,1.0,1.0,1,,,,,0.9605,1.0,1.0,1.0,0.9706,0.9524,0,3.9225,0.0
claude-3-haiku,omission,0,search,False,,3,0.7142857142857143,0.7143,Were Scott Derrickson and Ed Wood of the same nationality?,True,133,0.33,10,173,51,122,0.2947976878612717,68,5,18,6,23,0.0366,5,0.8756521739130436,,,,0.0,0.75,1,,,,,0.1723,1.0,0.75,0.8571,0.4545,0.0909,0,1.7593,0.0
claude-3-haiku,omission,0,search,False,,3,0.7142857142857143,0.7143,Were Scott Derrickson and Ed Wood of the same nationality?,True,114,0.412,10,173,70,103,0.4046242774566474,54,3,15,4,23,0.0282,4,0.9540983606557378,,,,1.0,1.0,1,,,,,0.4682,1.0,1.0,1.0,0.9091,0.6364,0,2.0528,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.75,0.75,Were Scott Derrickson and Ed Wood of the same nationality?,True,62,0.655,6,74,19,55,0.25675675675675674,26,2,7,2,15,0.0789,3,0.8612903225806452,,,,0.0,0.75,1,,,,,0.3413,1.0,0.75,0.8571,0.4545,0.3636,0,4.0148,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.6,0.6,Were Scott Derrickson and Ed Wood of the same nationality?,True,62,0.664,3,75,17,58,0.22666666666666666,25,3,7,2,14,0.1667,5,0.7466666666666666,,,,0.0,0.5,1,,,,,0.754,1.0,0.5,0.6667,0.9091,0.7273,0,4.0817,0.0
claude-3-haiku,omission,2,summarize,False,,3,0.6666666666666666,0.6667,Were Scott Derrickson and Ed Wood of the same nationality?,True,57,0.965,4,63,11,52,0.1746031746031746,25,3,6,1,15,0.1463,2,0.6000000000000001,,,,0.0,0.0,1,,,,,0.0714,1.0,0.0,0.0,0.0909,0.0,0,4.2568,0.159533073929961
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,Were Scott Derrickson and Ed Wood of the same nationality?,True,24,0.277,1,46,24,22,0.5217391304347826,10,1,3,0,3,0.0,3,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4982,1.0,0.75,0.8571,0.9091,0.7273,0,3.9998,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,Were Scott Derrickson and Ed Wood of the same nationality?,True,30,0.468,1,51,23,28,0.45098039215686275,11,1,3,0,8,0.0,3,0.9000000000000001,,,,0.0,0.75,1,,,,,0.5218,1.0,0.75,0.8571,0.9091,0.8182,0,3.983,0.0
claude-3-haiku,omission,3,compose,False,,3,0.3333333333333333,0.3333,Were Scott Derrickson and Ed Wood of the same nationality?,True,9,1.0,1,24,17,7,0.7083333333333334,5,0,2,0,2,0.2,3,0.8,,,,0.0,0.75,1,,,,,0.7162,1.0,0.75,0.8571,1.0,1.0,0,4.0222,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,178,0.559,11,207,41,166,0.19806763285024154,76,10,28,5,24,0.2,5,0.9526315789473685,,,,1.0,1.0,1,,,,,0.7935,1.0,1.0,1.0,0.8571,0.6923,0,1.2389,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,124,0.489,11,207,95,112,0.45893719806763283,52,8,18,2,16,0.194,5,0.9200000000000002,,,,1.0,1.0,1,,,,,0.7004,1.0,1.0,1.0,0.9048,0.6538,0,1.6956,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,98,0.389,7,125,35,90,0.28,50,3,13,2,12,0.2826,5,0.4947368421052632,,,,0.0,0.5,1,,,,,0.355,1.0,0.5,0.6667,0.7143,0.4615,0,2.9768,0.3069834118369854
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,98,0.389,7,125,35,90,0.28,50,3,13,2,12,0.3043,5,0.4947368421052632,,,,0.0,0.5,1,,,,,0.355,1.0,0.5,0.6667,0.7143,0.4615,0,2.9817,0.3069834118369854
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,98,0.337,7,122,32,90,0.26229508196721313,50,3,13,2,12,0.2609,5,0.4947368421052632,,,,0.0,0.5,1,,,,,0.355,1.0,0.5,0.6667,0.7143,0.4615,0,2.9965,0.3069834118369854
claude-3-haiku,omission,0,search,False,,3,0.75,0.75,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,197,0.337,12,277,93,184,0.33574007220216606,102,11,25,5,28,0.1064,1,0.5904761904761905,,,,0.0,0.0,1,,,,,0.1045,1.0,0.0,0.0,0.15,0.0,0,1.5212,0.17287381878821567
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,127,0.537,6,143,23,120,0.16083916083916083,63,8,16,4,24,0.0,1,0.6000000000000001,,,,0.0,0.0,1,,,,,0.1355,1.0,0.0,0.0,0.2,0.0,0,3.0818,0.159533073929961
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,135,0.975,6,143,15,128,0.1048951048951049,71,8,16,4,26,0.0,1,0.6000000000000001,,,,0.0,0.0,1,,,,,0.1608,1.0,0.0,0.0,0.25,0.0,0,3.4658,0.159533073929961
claude-3-haiku,omission,1,filter,False,,3,0.8,0.8,Are the Laleli Mosque and Esma Sultan Mansion located in the same neighborhood?,True,180,0.975,8,186,15,171,0.08064516129032258,83,11,22,6,30,0.013,1,0.6946666666666668,,,,1.0,0.25,1,,,,,0.0604,1.0,0.25,0.4,0.1282,0.0,0,5.2715,0.026926070038910392
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,210,0.328,11,269,71,198,0.26394052044609667,117,11,22,4,32,0.0968,5,0.5623529411764706,,,,0.0,0.4,1,,,,,0.4643,1.0,0.4,0.5714,0.4255,0.2632,0,1.5427,0.21226825360494392
claude-3-haiku,omission,1,filter,False,,3,0.7777777777777778,0.7778,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,172,0.975,7,179,15,164,0.08379888268156424,96,10,18,2,27,0.0,1,0.5940000000000001,,,,0.0,0.0,1,,,,,0.1224,1.0,0.0,0.0,0.0851,0.0,0,4.5276,0.16793774319066138
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,398,0.25,22,512,137,375,0.267578125,190,18,41,18,56,0.0957,5,0.9629090909090909,,,,1.0,1.0,1,,,,,0.5629,1.0,1.0,1.0,0.5667,0.3077,0,2.1039,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,409,0.28,22,512,126,386,0.24609375,203,21,40,18,61,0.1053,5,0.9555555555555555,,,,1.0,1.0,1,,,,,0.8143,1.0,1.0,1.0,0.8,0.6923,0,2.0786,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,442,0.229,22,512,93,419,0.181640625,215,25,44,19,63,0.0968,5,0.97,,,,1.0,1.0,1,,,,,0.5268,1.0,1.0,1.0,0.4667,0.3077,0,1.7443,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,414,0.278,22,512,121,391,0.236328125,192,23,44,18,56,0.093,5,0.9492682926829268,,,,1.0,1.0,1,,,,,0.5812,1.0,1.0,1.0,0.6,0.3846,0,1.9737,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,326,0.099,22,512,209,303,0.408203125,164,18,34,17,53,0.1084,5,0.9375342465753425,,,,1.0,1.0,1,,,,,0.6154,1.0,1.0,1.0,0.7,0.359,0,2.9706,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,390,0.133,22,512,145,367,0.283203125,177,23,43,14,51,0.1026,5,0.9691743119266056,,,,1.0,1.0,1,,,,,0.5008,1.0,1.0,1.0,0.6667,0.5128,0,2.2136,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,420,0.183,22,512,115,397,0.224609375,205,21,43,19,62,0.1207,5,0.9654054054054055,,,,1.0,1.0,1,,,,,0.6805,1.0,1.0,1.0,0.7333,0.6667,0,1.9487,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,393,0.145,22,512,142,370,0.27734375,193,19,39,19,59,0.1171,5,0.9663551401869159,,,,1.0,1.0,1,,,,,0.336,1.0,1.0,1.0,0.5667,0.2821,0,2.2127,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,420,0.182,22,512,115,397,0.224609375,208,25,43,15,59,0.1,5,0.5655172413793104,,,,0.0,0.5,1,,,,,0.4804,1.0,0.5,0.6667,0.5,0.3077,0,1.8873,0.20783577083053803
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,326,0.163,22,512,209,303,0.408203125,147,23,41,17,47,0.1222,5,0.9623529411764706,,,,1.0,1.0,1,,,,,0.3002,1.0,1.0,1.0,0.4,0.1282,0,3.0129,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,411,0.16,22,512,124,388,0.2421875,191,24,45,17,59,0.1034,5,0.9541818181818182,,,,1.0,1.0,1,,,,,0.7696,1.0,1.0,1.0,0.8,0.5641,0,2.0119,0.0
claude-3-haiku,omission,0,search,False,,3,0.7333333333333333,0.7333,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,404,0.259,22,512,131,381,0.255859375,186,23,45,18,53,0.0859,5,0.9552,,,,1.0,1.0,1,,,,,0.7608,1.0,1.0,1.0,0.8,0.5897,0,2.0296,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,121,0.49,8,140,28,112,0.2,48,6,17,6,15,0.1463,5,0.5542857142857143,,,,0.0,0.0,1,,,,,0.2362,1.0,0.0,0.0,0.2667,0.1026,0,6.5008,0.22356864924958314
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,0.348,8,140,40,100,0.2857142857142857,47,5,15,5,13,0.2391,5,0.9027027027027028,,,,1.0,1.0,1,,,,,0.8501,1.0,1.0,1.0,0.7,0.6923,0,6.5051,0.0
claude-3-haiku,omission,1,filter,False,,3,0.7272727272727273,0.7273,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,109,1.0,8,140,40,100,0.2857142857142857,48,5,15,4,11,0.186,5,0.8918918918918919,,,,1.0,1.0,1,,,,,0.8494,1.0,1.0,1.0,0.7,0.7179,0,6.4128,0.0
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,121,0.596,9,153,42,111,0.27450980392156865,52,4,16,5,15,0.0882,5,0.46666666666666673,,,,0.0,0.5,1,,,,,0.6619,1.0,0.5,0.6667,0.5,0.359,0,6.3746,0.3463035019455252
claude-3-haiku,omission,1,filter,False,,3,0.75,0.75,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,131,0.371,9,153,32,121,0.20915032679738563,53,4,20,7,13,0.2188,5,0.5353846153846153,,,,0.0,0.5,1,,,,,0.3015,1.0,0.5,0.6667,0.3,0.1795,0,6.5246,0.2500448967375038
